[ 0.05853004  0.32089943 -0.0341772  -0.0108552  -0.00710967 -0.01920869  0.          0.        ]
[ 0.05545139  0.3058249  -0.03998329 -0.0027329  -0.02879576 -0.01552808  0.          0.        ]
[-0.01343031  0.31408754 -0.03638901 -0.03058042 -0.02040815 -0.03164947  0.          0.        ]
[0.02747755 0.29845056 0.00527759 0.01576883 0.02916122 0.01877283 0.         0.        ]
[-0.1761487   0.21592385  0.04201733 -0.05664305  0.03663228 -0.00645772  0.          0.        ]
