[-3.6265276e-02 -8.3555223e-04 -1.7032549e-02  1.3108857e-07 -2.4379729e-03 -6.9395142e-08  0.0000000e+00  0.0000000e+00]
[-0.21419892  0.02651855  0.          0.         -0.23408155  0.  1.          1.        ]
[-7.010994e-02 -8.679891e-04  0.000000e+00  0.000000e+00  9.793343e-04  0.000000e+00  1.000000e+00  1.000000e+00]
[-1.008141   -0.30619627 -0.96538323 -0.3550826   0.4592859   0.21496145  0.          0.        ]
[ 6.2512018e-02 -1.1241222e-03  0.0000000e+00  0.0000000e+00  3.2811114e-04  0.0000000e+00  1.0000000e+00  1.0000000e+00]
